episode,expected_return,runtime
695,-420.1235533625588,0.16085980299976654
696,-426.50702508594816,0.1784648829998332
697,-420.2031616781663,0.15093930500006536
698,-426.72143797914316,0.18158813899935922
699,-426.3416862231466,0.16616502099986974
700,-425.84789373320996,0.19735759500053973
701,-424.6156252142723,0.16043196600003284
702,-426.6537613773717,0.16726450099940848
703,-429.7123838789952,0.1975016840005992
704,-427.51778307357495,0.18052470800012088
705,-430.8137751033757,0.17970576799962146
706,-430.4015189331249,0.16979723100030242
707,-424.33708528466775,0.1685299609998765
708,-427.8240615044687,0.185274464000031
709,-422.9378934734494,0.1663978970000244
710,-423.5027478419426,0.16241668200018466
711,-429.12064929473223,0.1757991780004886
712,-420.9330503428778,0.1677652170001238
713,-426.65367399346974,0.27318177500001184
714,-422.27550969634495,0.17950935499993648
715,-431.9601885737883,0.1808896470001855
716,-429.11097547787153,0.1905355300004885
717,-427.8781848444164,0.171786554999926
718,-430.25386180094563,0.16337426500012953
719,-433.3979654274123,0.15885335499933717
720,-435.36099651892005,0.16276288599965483
721,-435.3947495589502,0.16845613599980425
722,-439.51334655129006,0.16417305799950555
723,-439.96829079008023,0.16545947600025102
724,-440.3259958450477,0.16429238300042925
725,-440.66572555200054,0.16722467900035554
726,-438.81820566224684,0.16585771799964277
727,-444.19883293142317,0.1770073620000403
728,-439.6892305383285,0.1661648770004831
729,-435.2408007554457,0.16012679999948887
730,-437.01088083938225,0.20470375300010346
731,-438.3785353360295,0.1721699459994852
732,-439.2987010500377,0.15889304199936305
733,-442.68143787428977,0.16949714699967444
734,-442.5473196361299,0.16291937400001189
735,-442.25877242796383,0.15884913300033077
736,-442.77468740583356,0.17704685399985465
737,-441.2073400111453,0.16197280699998373
738,-445.9517126758443,0.18599360000007437
739,-444.59761415513316,0.1678846810000323
740,-455.7558966503315,0.1911862420001853
741,-448.5412261146367,0.18132101699939085
742,-444.7901631648008,0.1662151079999603
743,-452.8299519188199,0.18054959999972198
744,-453.706893543376,0.1795888400001786
745,-455.9849627384742,0.1891236370001934
746,-452.6555969884932,0.16269834699960484
747,-456.0052441507672,0.1540632859996549
748,-452.59419148109026,0.3058926399999109
749,-450.9481329709643,0.16476295899974502
750,-454.2681852278624,0.16361000100005185
751,-456.29248676377296,0.16138841700012563
752,-454.78598897473,0.17220029800046177
753,-453.45138014580994,0.16048549599963735
754,-455.4788188647136,0.19910150400028215
755,-454.9431978252254,0.17504564199953165
756,-456.34472352102625,0.17007935800029372
757,-455.1492488266186,0.16400680900005682
758,-455.91684963375985,0.15715067200017074
759,-452.2776633099713,0.16024795500015898
760,-453.85493080792486,0.177272217000791
761,-454.3024212770663,0.18391246999999566
762,-453.7879741717734,0.17060473400033516
763,-452.3439012547422,0.1616189870001108
764,-452.5452926608937,0.16662289499981853
765,-452.911261656705,0.16296218899969972
766,-451.90057313076346,0.25246256700029335
767,-450.5560684792591,0.13810576499963645
768,-450.8710374202438,0.19060330199954478
769,-450.99731491072214,0.17588527899988549
770,-451.77427453574717,0.15910068699940894
771,-450.0332213247606,0.16636637800002063
772,-452.54855925284784,0.16440136900018842
773,-450.7856334972331,0.17935406399919884
774,-450.06199619415855,0.20212525099941558
775,-449.68675916968857,0.14376573499976075
776,-449.81404412725504,0.16058462199998758
777,-450.09869530874863,0.17737142300029518
778,-449.1654151254086,0.19945856200047274
779,-450.6010934629774,0.19780791499943007
780,-450.4578384864413,0.16426663000038388
781,-448.7528866184046,0.1666765600002691
782,-447.79293192012193,0.28693925799962017
783,-449.7761139150874,0.16181228500045108
784,-450.13179200166695,0.2704744030006623
785,-448.90962842335443,0.16497255099966424
786,-448.66482842965354,0.2801977019998958
787,-449.7616467040906,0.1661473689991908
788,-450.05344638438197,0.2676382649997322
789,-449.47412873671766,0.16740526000012323
790,-448.7950168069251,0.2801314589996764
791,-449.8094683470946,0.187465231000715
792,-447.16387412516457,0.1845922900001824
793,-451.1055173786776,0.17804187500041735
794,-449.68668688802796,0.16384017299969855
795,-448.48445895651156,0.16405143799966027
796,-451.80084078929116,0.1422633570000471
797,-449.78060775934483,0.19294121700022515
798,-447.62893599239646,0.16864426499978435
799,-207.3600801828828,0.15699420799955988
800,-449.77263639186003,0.1561952129995916
801,-447.33477300277815,0.16365033900001436
802,-205.41007892311728,0.1587622070001089
803,-207.8276385754022,0.15674750200014387
804,-452.18730887721915,0.16396547600015765
805,-210.82742786257208,0.1647042180002245
806,-208.68377003006347,0.1589200090002123
807,-210.4933353937305,0.15945193000061408
808,-207.46241728109055,0.16364456699920993
809,-209.3280726574235,0.1589160619996619
